card_id,name_ko,name_en,pool,rarity,cost,source,clause_index,family,family_ko,polarity,scaling_or_conditional,template_en,clause_en,clause_ko,numeric_values,structured_stats
TEMPEST,뇌우,Tempest,defect,Uncommon,EX,body,1,orb,구체,positive_or_mixed,True,Channel X Lightning.,Channel X Lightning.,전기를 X번 영창합니다.,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""description_changed"":1}}"
TEMPEST,뇌우,Tempest,defect,Uncommon,EX,body,1,scaling,가변/스케일링,positive_or_mixed,True,Channel X Lightning.,Channel X Lightning.,전기를 X번 영창합니다.,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":null,""upgrade"":{""description_changed"":1}}"
TERRAFORMING,테라포밍,Terraforming,regent,Uncommon,E1,body,1,buff,강화 효과,positive_or_mixed,False,Gain {n} Vigor.,Gain 6 Vigor.,활력을 6 얻습니다.,6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""VigorPower"":6,""Vigor"":6},""upgrade"":{""vigorpower"":""+2""}}"
TESLA_COIL,테슬라 코일,Tesla Coil,defect,Uncommon,E0,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 3 damage.,피해를 3 줍니다.,3,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":3},""upgrade"":{""damage"":""+1""}}"
TESLA_COIL,테슬라 코일,Tesla Coil,defect,Uncommon,E0,body,2,bespoke_rule,고유 규칙,contextual,False,Trigger all Lightning against the enemy.,Trigger all Lightning against the enemy.,대상 적을 상대로 모든 전기를 발동시킵니다.,,"{""damage"":3,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":3},""upgrade"":{""damage"":""+1""}}"
THE_BOMB,폭탄,The Bomb,colorless,Uncommon,E2,body,1,damage,피해,positive_or_mixed,False,"At the end of {n} turns, deal {n} damage to ALL enemies.","At the end of 3 turns, deal 40 damage to ALL enemies.","3턴 후 턴 종료 시, 모든 적에게 피해를 40 줍니다.",3|40,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Turns"":3,""BombDamage"":40},""upgrade"":{""bombdamage"":""+10""}}"
THE_BOMB,폭탄,The Bomb,colorless,Uncommon,E2,body,1,trigger,지속/발동기,positive_or_mixed,False,"At the end of {n} turns, deal {n} damage to ALL enemies.","At the end of 3 turns, deal 40 damage to ALL enemies.","3턴 후 턴 종료 시, 모든 적에게 피해를 40 줍니다.",3|40,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Turns"":3,""BombDamage"":40},""upgrade"":{""bombdamage"":""+10""}}"
THE_GAMBIT,포석,The Gambit,colorless,Rare,E0,body,1,block,방어도,positive_or_mixed,False,Gain {n} Block.,Gain 50 Block.,방어도를 50 얻습니다.,50,"{""damage"":null,""block"":50,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":50},""upgrade"":{""block"":""+25""}}"
THE_GAMBIT,포석,The Gambit,colorless,Rare,E0,body,2,damage,피해,negative_or_cost,False,"If you take unblocked attack damage this combat, die.","If you take unblocked attack damage this combat, die.","이번 전투 동안 막히지 않은 공격 피해를 받는다면, 죽습니다.",,"{""damage"":null,""block"":50,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":50},""upgrade"":{""block"":""+25""}}"
THE_GAMBIT,포석,The Gambit,colorless,Rare,E0,body,2,enemy_control,적 제어,negative_or_cost,False,"If you take unblocked attack damage this combat, die.","If you take unblocked attack damage this combat, die.","이번 전투 동안 막히지 않은 공격 피해를 받는다면, 죽습니다.",,"{""damage"":null,""block"":50,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":50},""upgrade"":{""block"":""+25""}}"
THE_GAMBIT,포석,The Gambit,colorless,Rare,E0,body,2,restriction,사용 제약,negative_or_cost,False,"If you take unblocked attack damage this combat, die.","If you take unblocked attack damage this combat, die.","이번 전투 동안 막히지 않은 공격 피해를 받는다면, 죽습니다.",,"{""damage"":null,""block"":50,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":50},""upgrade"":{""block"":""+25""}}"
THE_GAMBIT,포석,The Gambit,colorless,Rare,E0,body,2,trigger,지속/발동기,negative_or_cost,False,"If you take unblocked attack damage this combat, die.","If you take unblocked attack damage this combat, die.","이번 전투 동안 막히지 않은 공격 피해를 받는다면, 죽습니다.",,"{""damage"":null,""block"":50,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Block"":50},""upgrade"":{""block"":""+25""}}"
THE_HUNT,사냥,The Hunt,silent,Rare,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 10 damage.,피해를 10 줍니다.,10,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10},""upgrade"":{""damage"":""+5""}}"
THE_HUNT,사냥,The Hunt,silent,Rare,E1,body,2,reward_meta,전투 외/보상,positive_or_mixed,False,"If Fatal, gain an additional card reward.","If Fatal, gain an additional card reward.","치명타라면, 카드 보상을 추가로 얻습니다.",,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10},""upgrade"":{""damage"":""+5""}}"
THE_HUNT,사냥,The Hunt,silent,Rare,E1,body,2,trigger,지속/발동기,positive_or_mixed,False,"If Fatal, gain an additional card reward.","If Fatal, gain an additional card reward.","치명타라면, 카드 보상을 추가로 얻습니다.",,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10},""upgrade"":{""damage"":""+5""}}"
THE_HUNT,사냥,The Hunt,silent,Rare,E1,keyword,,keyword,카드 키워드,contextual,False,Keyword: Exhaust,Keyword: Exhaust,키워드: 소멸,,"{""damage"":10,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":10},""upgrade"":{""damage"":""+5""}}"
THE_SCYTHE,사신의 낫,The Scythe,necrobinder,Rare,E2,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 13 damage.,피해를 13 줍니다.,13,"{""damage"":13,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Increase"":4,""Damage"":13,""baseDamage"":13},""upgrade"":{""increase"":""+1""}}"
THE_SCYTHE,사신의 낫,The Scythe,necrobinder,Rare,E2,body,2,damage,피해,positive_or_mixed,False,Permanently increase this card's damage by {n}.,Permanently increase this card's damage by 4.,이 카드의 피해량이 영구적으로 4 증가합니다.,4,"{""damage"":13,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Increase"":4,""Damage"":13,""baseDamage"":13},""upgrade"":{""increase"":""+1""}}"
THE_SCYTHE,사신의 낫,The Scythe,necrobinder,Rare,E2,keyword,,keyword,카드 키워드,contextual,False,Keyword: Exhaust,Keyword: Exhaust,키워드: 소멸,,"{""damage"":13,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Increase"":4,""Damage"":13,""baseDamage"":13},""upgrade"":{""increase"":""+1""}}"
THE_SEALED_THRONE,봉인된 왕좌,The Sealed Throne,regent,Ancient,E1+S3,body,1,card_play,추가 사용/재사용,positive_or_mixed,False,"Whenever you play a card, gain {n} Stars.","Whenever you play a card, gain 1 Stars.","카드를 사용할 때마다, 1 Stars을 얻습니다.",1,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""StarCost"":3},""upgrade"":{""cost"":0}}"
THE_SEALED_THRONE,봉인된 왕좌,The Sealed Throne,regent,Ancient,E1+S3,body,1,stars,별,positive_or_mixed,False,"Whenever you play a card, gain {n} Stars.","Whenever you play a card, gain 1 Stars.","카드를 사용할 때마다, 1 Stars을 얻습니다.",1,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""StarCost"":3},""upgrade"":{""cost"":0}}"
THE_SEALED_THRONE,봉인된 왕좌,The Sealed Throne,regent,Ancient,E1+S3,body,1,trigger,지속/발동기,positive_or_mixed,False,"Whenever you play a card, gain {n} Stars.","Whenever you play a card, gain 1 Stars.","카드를 사용할 때마다, 1 Stars을 얻습니다.",1,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""StarCost"":3},""upgrade"":{""cost"":0}}"
THE_SMITH,위대한 재련,The Smith,regent,Rare,E1+S4,body,1,forge,제련,positive_or_mixed,False,Forge {n}.,Forge 30.,단조 30.,30,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Forge"":30,""StarCost"":4},""upgrade"":{""forge"":""+10""}}"
THINKING_AHEAD,미래 예지,Thinking Ahead,colorless,Uncommon,E0,body,1,draw,카드 뽑기,positive_or_mixed,False,Draw {n} cards.,Draw 2 cards.,카드를 2장 뽑습니다.,2,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":2,""energy_gain"":null,""hp_loss"":null,""vars"":{""Cards"":2},""upgrade"":{""remove_exhaust"":1}}"
THINKING_AHEAD,미래 예지,Thinking Ahead,colorless,Uncommon,E0,body,2,draw,카드 뽑기,positive_or_mixed,False,Put {n} card from your Hand on top of your Draw Pile.,Put 1 card from your Hand on top of your Draw Pile.,손에 있는 카드를 1장 뽑을 카드 더미 맨 위에 놓습니다.,1,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":2,""energy_gain"":null,""hp_loss"":null,""vars"":{""Cards"":2},""upgrade"":{""remove_exhaust"":1}}"
THINKING_AHEAD,미래 예지,Thinking Ahead,colorless,Uncommon,E0,body,2,card_move,카드 이동/탐색,positive_or_mixed,False,Put {n} card from your Hand on top of your Draw Pile.,Put 1 card from your Hand on top of your Draw Pile.,손에 있는 카드를 1장 뽑을 카드 더미 맨 위에 놓습니다.,1,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":2,""energy_gain"":null,""hp_loss"":null,""vars"":{""Cards"":2},""upgrade"":{""remove_exhaust"":1}}"
THINKING_AHEAD,미래 예지,Thinking Ahead,colorless,Uncommon,E0,keyword,,keyword,카드 키워드,contextual,False,Keyword: Exhaust,Keyword: Exhaust,키워드: 소멸,,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":2,""energy_gain"":null,""hp_loss"":null,""vars"":{""Cards"":2},""upgrade"":{""remove_exhaust"":1}}"
THRASH,난타,Thrash,ironclad,Rare,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage twice.,Deal 4 damage twice.,피해를 4만큼 2번 줍니다.,4,"{""damage"":4,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4},""upgrade"":{""damage"":""+2""}}"
THRASH,난타,Thrash,ironclad,Rare,E1,body,2,damage,피해,positive_or_mixed,False,Exhaust a random Attack in your Hand and add its damage to this card.,Exhaust a random Attack in your Hand and add its damage to this card.,"손에 있는 무작위 공격 카드를 1장 소멸시키고, 그 카드의 피해량을 이 카드에 추가합니다.",,"{""damage"":4,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4},""upgrade"":{""damage"":""+2""}}"
THRASH,난타,Thrash,ironclad,Rare,E1,body,2,exhaust,소멸시키기,positive_or_mixed,False,Exhaust a random Attack in your Hand and add its damage to this card.,Exhaust a random Attack in your Hand and add its damage to this card.,"손에 있는 무작위 공격 카드를 1장 소멸시키고, 그 카드의 피해량을 이 카드에 추가합니다.",,"{""damage"":4,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4},""upgrade"":{""damage"":""+2""}}"
THRASH,난타,Thrash,ironclad,Rare,E1,body,2,card_create,카드 생성,positive_or_mixed,False,Exhaust a random Attack in your Hand and add its damage to this card.,Exhaust a random Attack in your Hand and add its damage to this card.,"손에 있는 무작위 공격 카드를 1장 소멸시키고, 그 카드의 피해량을 이 카드에 추가합니다.",,"{""damage"":4,""block"":null,""hit_count"":2,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4},""upgrade"":{""damage"":""+2""}}"
THRUMMING_HATCHET,고동치는 도끼,Thrumming Hatchet,colorless,Uncommon,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage.,Deal 11 damage.,피해를 11 줍니다.,11,"{""damage"":11,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":11},""upgrade"":{""damage"":""+3""}}"
THRUMMING_HATCHET,고동치는 도끼,Thrumming Hatchet,colorless,Uncommon,E1,body,2,card_move,카드 이동/탐색,positive_or_mixed,False,"At the start of your next turn, return this to your Hand.","At the start of your next turn, return this to your Hand.","다음 턴 시작 시, 이 카드를 다시 손으로 가져옵니다.",,"{""damage"":11,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":11},""upgrade"":{""damage"":""+3""}}"
THRUMMING_HATCHET,고동치는 도끼,Thrumming Hatchet,colorless,Uncommon,E1,body,2,trigger,지속/발동기,positive_or_mixed,False,"At the start of your next turn, return this to your Hand.","At the start of your next turn, return this to your Hand.","다음 턴 시작 시, 이 카드를 다시 손으로 가져옵니다.",,"{""damage"":11,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":11},""upgrade"":{""damage"":""+3""}}"
THUNDER,벼락,Thunder,defect,Uncommon,E1,body,1,damage,피해,positive_or_mixed,False,"Whenever you Evoke Lightning, deal {n} damage to each enemy hit.","Whenever you Evoke Lightning, deal 6 damage to each enemy hit.","전기를 발현할 때마다, 적중한 적에게 피해를 6 줍니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""ThunderPower"":6,""Thunder"":6},""upgrade"":{""thunderpower"":""+2""}}"
THUNDER,벼락,Thunder,defect,Uncommon,E1,body,1,orb,구체,positive_or_mixed,False,"Whenever you Evoke Lightning, deal {n} damage to each enemy hit.","Whenever you Evoke Lightning, deal 6 damage to each enemy hit.","전기를 발현할 때마다, 적중한 적에게 피해를 6 줍니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""ThunderPower"":6,""Thunder"":6},""upgrade"":{""thunderpower"":""+2""}}"
THUNDER,벼락,Thunder,defect,Uncommon,E1,body,1,trigger,지속/발동기,positive_or_mixed,False,"Whenever you Evoke Lightning, deal {n} damage to each enemy hit.","Whenever you Evoke Lightning, deal 6 damage to each enemy hit.","전기를 발현할 때마다, 적중한 적에게 피해를 6 줍니다.",6,"{""damage"":null,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""ThunderPower"":6,""Thunder"":6},""upgrade"":{""thunderpower"":""+2""}}"
THUNDERCLAP,천둥,Thunderclap,ironclad,Common,E1,body,1,damage,피해,positive_or_mixed,False,Deal {n} damage and apply {n} Vulnerable to ALL enemies.,Deal 4 damage and apply 1 Vulnerable to ALL enemies.,모든 적에게 피해를 4 주고 취약을 1 부여합니다.,4|1,"{""damage"":4,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4,""VulnerablePower"":1,""Vulnerable"":1},""upgrade"":{""damage"":""+3""}}"
THUNDERCLAP,천둥,Thunderclap,ironclad,Common,E1,body,1,debuff,약화 효과,positive_or_mixed,False,Deal {n} damage and apply {n} Vulnerable to ALL enemies.,Deal 4 damage and apply 1 Vulnerable to ALL enemies.,모든 적에게 피해를 4 주고 취약을 1 부여합니다.,4|1,"{""damage"":4,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""Damage"":4,""VulnerablePower"":1,""Vulnerable"":1},""upgrade"":{""damage"":""+3""}}"
TIMES_UP,때가 되었다,Time's Up,necrobinder,Rare,E2,body,1,damage,피해,positive_or_mixed,True,Deal damage equal to the enemy's Doom.,Deal damage equal to the enemy's Doom.,대상 적이 보유한 종말만큼 피해를 줍니다.,,"{""damage"":0,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""CalculationBase"":0,""ExtraDamage"":1,""CalculatedDamage"":0},""upgrade"":{""add_retain"":1}}"
TIMES_UP,때가 되었다,Time's Up,necrobinder,Rare,E2,body,1,debuff,약화 효과,positive_or_mixed,True,Deal damage equal to the enemy's Doom.,Deal damage equal to the enemy's Doom.,대상 적이 보유한 종말만큼 피해를 줍니다.,,"{""damage"":0,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""CalculationBase"":0,""ExtraDamage"":1,""CalculatedDamage"":0},""upgrade"":{""add_retain"":1}}"
TIMES_UP,때가 되었다,Time's Up,necrobinder,Rare,E2,body,1,scaling,가변/스케일링,positive_or_mixed,True,Deal damage equal to the enemy's Doom.,Deal damage equal to the enemy's Doom.,대상 적이 보유한 종말만큼 피해를 줍니다.,,"{""damage"":0,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""CalculationBase"":0,""ExtraDamage"":1,""CalculatedDamage"":0},""upgrade"":{""add_retain"":1}}"
TIMES_UP,때가 되었다,Time's Up,necrobinder,Rare,E2,keyword,,keyword,카드 키워드,contextual,False,Keyword: Exhaust,Keyword: Exhaust,키워드: 소멸,,"{""damage"":0,""block"":null,""hit_count"":null,""cards_draw"":null,""energy_gain"":null,""hp_loss"":null,""vars"":{""CalculationBase"":0,""ExtraDamage"":1,""CalculatedDamage"":0},""upgrade"":{""add_retain"":1}}"
